Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Time,st_Road_Class,st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,nd_Road_Class,nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards
2.0182E+12,403917,282122,20,3,2,1,01/06/2018,6,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,411778,295211,20,3,2,1,15/06/2018,6,1,1,6,30,3,4,2,2,0,0,4,9,1,0,0
2.0182E+12,394131,287456,20,3,2,1,15/06/2018,6,1,1,6,30,6,4,2,2,0,0,1,7,1,0,0
2.0182E+12,401792,280941,20,3,2,2,11/06/2018,2,1,1,3,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,393081,300429,20,2,2,2,20/06/2018,4,1,1,6,30,6,2,2,2,0,5,4,9,1,0,0
2.0182E+12,399378,293003,20,3,2,1,11/06/2018,2,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,390867,298304,20,3,2,1,06/06/2018,4,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,413164,298518,20,2,1,1,23/06/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,403709,287703,20,3,2,1,01/06/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,407326,285847,20,2,2,3,23/06/2018,7,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,407855,284335,20,3,2,1,10/06/2018,1,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,408631,294812,20,3,3,3,10/06/2018,1,1,1,3,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,390963,286388,20,3,2,1,04/05/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,403829,302099,20,3,2,1,14/06/2018,5,1,1,6,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,399238,297295,20,3,2,1,28/06/2018,5,1,1,3,70,0,0,2,2,0,0,4,9,1,0,0
2.0182E+12,407966,289370,20,2,2,3,23/04/2018,2,1,1,3,50,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,414798,282390,20,3,2,1,03/05/2018,5,1,1,3,30,8,4,2,2,0,0,1,1,1,0,0
2.0182E+12,413647,290608,20,3,2,1,31/05/2018,5,1,1,3,30,0,0,2,2,0,4,1,1,1,0,0
2.0182E+12,400739,296225,20,3,3,1,29/04/2018,1,1,1,3,70,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,437127,280262,20,2,1,1,25/04/2018,4,1,1,3,30,6,4,2,2,0,4,1,1,1,0,0
2.0182E+12,400906,302251,20,3,4,2,22/04/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,407166,292328,20,3,2,1,19/04/2018,5,1,1,6,30,3,2,2,2,0,5,4,1,1,0,0
2.0182E+12,394155,284655,20,2,1,1,17/04/2018,3,1,1,6,30,6,2,2,2,0,8,1,1,1,0,0
2.0182E+12,417370,284825,20,3,2,1,25/04/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,407736,278659,20,3,2,1,03/05/2018,5,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,435315,279341,20,3,2,1,04/06/2018,2,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,405030,300353,20,3,2,3,03/05/2018,5,1,1,6,30,6,3,2,2,0,0,1,1,1,0,0
2.0182E+12,411590,283522,20,2,2,1,20/04/2018,6,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,415042,282808,20,3,1,1,15/06/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,411852,285193,20,3,2,1,12/06/2018,3,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,407295,289310,20,3,2,1,04/06/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,433862,280051,20,2,1,1,26/04/2018,5,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,409579,288963,20,3,2,1,11/06/2018,2,1,1,1,30,1,4,2,2,0,4,4,1,1,0,0
2.0182E+12,393798,291120,20,3,2,1,04/06/2018,2,1,1,1,30,2,4,2,2,0,0,1,1,1,0,0
2.0182E+12,415675,296185,20,3,2,1,14/06/2018,5,1,1,3,50,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,404304,287861,20,3,2,1,26/04/2018,5,1,1,6,30,6,2,2,2,0,0,1,1,1,0,0
2.0182E+12,408866,289616,20,3,2,1,30/05/2018,4,1,1,3,30,3,2,2,2,0,5,1,1,1,0,0
2.0182E+12,403927,286960,20,3,2,1,05/06/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,417450,286163,20,3,2,1,26/04/2018,5,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,403803,281936,20,3,4,3,15/06/2018,6,1,1,3,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402785,288413,20,3,2,4,06/05/2018,1,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,401482,283779,20,3,2,1,15/06/2018,6,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,404359,294929,20,3,2,1,15/05/2018,3,1,1,3,70,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,411787,286976,20,3,2,1,06/06/2018,4,1,1,3,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,412761,286650,20,3,1,2,17/04/2018,3,1,1,3,30,0,0,2,2,0,4,1,9,1,0,0
2.0182E+12,411627,297960,20,3,1,1,27/04/2018,6,1,1,1,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,409756,286178,20,3,1,1,03/05/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,392620,284368,20,3,1,1,01/05/2018,3,1,1,2,40,6,4,2,2,0,4,1,1,1,0,0
2.0182E+12,400432,288145,20,3,2,2,01/05/2018,3,1,1,6,30,6,4,2,2,0,1,1,1,1,0,0
2.0182E+12,407590,286079,20,3,2,1,01/05/2018,3,1,1,6,30,6,4,2,2,0,0,4,8,1,0,0
2.0182E+12,401495,298992,20,3,2,3,04/05/2018,6,1,1,3,30,6,2,2,2,0,5,1,9,1,0,0
2.0182E+12,409948,286178,20,3,3,1,29/05/2018,3,1,1,6,30,6,2,2,2,0,5,4,1,1,0,0
2.0182E+12,395012,289885,20,3,4,2,26/05/2018,7,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,408421,278975,20,3,2,2,07/05/2018,2,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,406784,282965,20,3,2,1,02/05/2018,4,1,1,1,20,2,4,2,2,0,0,4,1,1,0,0
2.0182E+12,396740,293955,20,3,4,1,21/05/2018,2,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,433977,278667,20,3,2,1,08/05/2018,3,1,1,6,40,5,4,2,2,0,0,1,1,1,0,0
2.0182E+12,405124,286605,20,3,2,2,02/05/2018,4,1,1,3,40,7,2,2,2,0,0,1,9,1,0,0
2.0182E+12,405303,288313,20,3,2,3,02/05/2018,4,1,1,6,30,0,0,2,2,0,0,4,9,1,0,0
2.0182E+12,403727,283390,20,3,2,1,14/06/2018,5,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,408178,297001,20,3,4,1,02/05/2018,4,1,1,6,30,0,0,2,2,0,0,1,9,2,0,0
2.0182E+12,401477,297436,20,3,2,1,04/05/2018,6,1,1,1,30,2,4,2,2,0,0,1,1,1,0,0
2.0182E+12,411450,280653,20,2,1,1,05/05/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,394809,286950,20,3,2,1,09/05/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,407245,285849,20,3,3,1,01/05/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,405364,303896,20,3,1,1,03/05/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,437239,276782,20,3,2,1,05/05/2018,7,1,1,1,30,2,4,2,2,0,0,4,9,1,0,0
2.0182E+12,406089,285570,20,3,1,1,04/06/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,414186,291189,20,3,2,1,09/05/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,406321,287078,20,3,2,1,03/05/2018,5,1,1,2,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,393903,297028,20,3,2,1,03/05/2018,5,1,1,6,30,0,0,2,2,0,4,1,1,1,0,0
2.0182E+12,404638,294192,20,3,2,3,03/05/2018,5,1,1,3,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,408639,285495,20,3,3,1,29/06/2018,6,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402110,279768,20,3,1,1,09/05/2018,4,1,1,6,30,0,0,2,2,0,5,1,1,1,0,0
2.0182E+12,401318,280111,20,3,1,1,09/05/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,394788,299124,20,3,2,1,09/05/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,394691,301550,20,3,2,1,09/05/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,405033,278807,20,3,2,1,09/05/2018,4,1,1,6,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,436829,278620,20,3,2,1,09/05/2018,4,1,1,7,30,5,4,2,2,0,0,1,1,1,0,0
2.0182E+12,436788,278662,20,2,3,3,09/05/2018,4,1,1,3,40,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,409182,290951,20,3,2,1,09/05/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,4,0
2.0182E+12,436915,276658,20,3,3,1,01/05/2018,3,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,391195,298081,20,3,1,1,04/05/2018,6,1,1,3,40,1,2,2,2,0,5,1,1,1,0,0
2.0182E+12,399032,289274,20,3,2,2,05/05/2018,7,1,1,3,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,403741,287713,20,3,1,1,04/05/2018,6,1,1,6,40,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,404590,280719,20,3,2,1,04/05/2018,6,1,1,6,30,6,4,2,2,0,0,4,1,1,0,0
2.0182E+12,391167,286419,20,3,2,1,06/05/2018,1,1,1,6,30,3,4,2,2,0,8,7,1,1,0,0
2.0182E+12,414111,286605,20,3,3,1,03/05/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,403415,277982,20,3,1,1,07/05/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,434057,278614,20,3,2,1,03/05/2018,5,1,1,6,30,0,0,2,2,1,4,1,1,1,0,0
2.0182E+12,403306,282240,20,3,1,1,21/06/2018,5,1,1,6,30,1,4,2,2,0,8,1,1,1,0,0
2.0182E+12,415294,285001,20,3,1,1,07/05/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,394421,288123,20,3,2,1,07/05/2018,2,1,1,6,30,0,0,2,2,0,4,4,9,1,0,0
2.0182E+12,396961,301328,20,2,2,1,22/06/2018,6,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,409834,286537,20,3,2,1,05/05/2018,7,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,406550,286385,20,3,2,1,07/05/2018,2,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,434936,278942,20,3,2,2,10/05/2018,5,1,1,3,30,1,4,2,2,0,4,1,1,1,0,0
2.0182E+12,433318,279506,20,3,2,4,05/05/2018,7,1,1,3,40,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,402263,285900,20,3,1,1,10/05/2018,5,1,1,3,30,0,0,2,2,0,4,1,1,1,0,0
2.0182E+12,389104,284706,20,3,1,1,22/06/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,435082,281389,20,3,2,1,04/05/2018,6,1,1,3,50,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,395203,298780,20,3,2,1,08/05/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,431928,278476,20,3,2,1,22/06/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,389303,302511,20,3,2,1,08/05/2018,3,1,1,6,30,3,4,2,2,0,0,1,9,1,0,0
2.0182E+12,406001,287684,20,3,1,1,22/06/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,428933,277305,20,3,2,2,07/05/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,410927,286161,20,3,4,1,22/06/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,407153,283570,20,3,2,1,08/05/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,411011,285636,20,3,2,1,30/05/2018,4,1,1,6,30,3,4,2,2,0,0,4,8,2,0,0
2.0182E+12,406966,285267,20,3,1,1,06/05/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,416987,286879,20,3,2,1,05/05/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,410932,291125,20,2,1,1,08/05/2018,3,1,1,6,30,3,4,2,2,0,0,1,9,1,0,0
2.0182E+12,401722,279310,20,3,1,1,22/06/2018,6,1,1,6,30,3,4,2,2,1,4,1,1,1,0,0
2.0182E+12,399019,298599,20,3,2,1,10/05/2018,5,1,1,1,30,1,2,2,2,0,0,1,9,1,0,0
2.0182E+12,399974,296793,20,3,1,1,10/05/2018,5,1,1,3,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,405621,284812,20,3,2,2,10/05/2018,5,1,1,6,30,6,2,2,2,0,0,1,1,1,0,0
2.0182E+12,405889,286518,20,3,2,2,08/05/2018,3,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,399945,291719,20,3,2,1,08/05/2018,3,1,1,6,30,0,0,2,2,0,1,1,1,1,0,0
2.0182E+12,403689,286830,20,3,2,4,05/05/2018,7,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,404572,283039,20,3,2,1,05/05/2018,7,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,410021,281841,20,3,1,1,27/05/2018,1,1,1,1,30,1,4,2,2,0,0,4,1,1,0,0
2.0182E+12,407978,296547,20,2,2,5,09/06/2018,7,1,1,3,40,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,412989,291949,20,2,2,1,08/05/2018,3,1,1,3,30,0,0,2,2,0,0,5,1,1,0,0
2.0182E+12,391891,287531,20,3,3,1,10/05/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402745,298270,20,3,2,2,05/05/2018,7,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402914,281909,20,2,2,1,14/06/2018,5,1,1,1,30,2,4,2,2,0,8,1,1,1,0,0
2.0182E+12,413558,289163,20,3,1,1,11/05/2018,6,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,409842,286768,20,2,2,1,27/06/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,413493,291614,20,3,2,1,26/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,414999,286844,20,3,2,1,11/05/2018,6,1,1,6,30,6,4,2,2,0,4,1,1,1,0,0
2.0182E+12,390958,291077,20,3,2,1,11/05/2018,6,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,391934,298439,20,3,2,1,12/05/2018,7,1,1,1,30,1,2,2,2,0,7,1,1,1,0,0
2.0182E+12,397555,296465,20,3,4,2,16/05/2018,4,1,1,6,30,0,0,2,2,0,1,1,1,1,0,0
2.0182E+12,399886,292574,20,3,2,1,26/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,415334,288212,20,3,2,1,26/06/2018,3,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
2.0182E+12,406426,284171,20,2,2,2,12/05/2018,7,1,1,3,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,398207,301249,20,3,2,1,11/05/2018,6,1,1,6,30,3,4,2,2,0,0,1,2,2,0,0
2.0182E+12,418813,283037,20,3,2,1,12/05/2018,7,1,1,1,40,1,4,2,2,0,0,4,1,2,0,0
2.0182E+12,406892,290295,20,3,2,1,27/06/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,406911,285910,20,3,2,1,23/06/2018,7,1,1,3,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,395657,285837,20,3,2,1,22/06/2018,6,1,1,6,20,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,406008,293301,20,3,2,2,22/06/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,398540,294808,20,3,1,1,11/05/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,408096,293803,20,3,2,1,23/06/2018,7,1,1,1,30,2,4,2,2,0,0,1,1,1,0,0
2.0182E+12,435788,282505,20,1,2,1,13/06/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,436035,278932,20,3,2,1,23/06/2018,7,1,1,6,40,3,2,2,2,0,0,1,1,1,0,0
2.0182E+12,405442,280289,20,3,5,1,14/06/2018,5,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.0182E+12,410005,287974,20,2,1,1,26/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,401290,284668,20,2,2,1,28/06/2018,5,1,1,3,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,402266,281798,20,3,2,1,07/05/2018,2,1,1,6,30,9,4,2,2,0,0,1,1,1,0,0
2.0182E+12,392979,300771,20,3,2,1,27/06/2018,4,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
2.0182E+12,416897,283248,20,3,2,1,13/05/2018,1,1,1,3,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,407701,283189,20,3,2,2,14/05/2018,2,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,406679,287214,20,2,1,1,24/06/2018,1,1,1,3,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,400681,298892,20,3,1,1,11/05/2018,6,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,407875,284507,20,2,2,1,21/06/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,432023,279742,20,3,2,1,13/05/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,408616,286173,20,3,2,1,15/05/2018,3,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,408911,294713,20,3,2,2,12/05/2018,7,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,429634,278847,20,2,2,1,21/06/2018,5,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,400424,285608,20,3,2,4,12/05/2018,7,1,1,6,30,6,4,2,2,0,0,1,1,1,5,0
2.0182E+12,400983,292424,20,3,2,1,15/05/2018,3,1,1,6,30,0,0,2,2,0,1,1,1,1,0,0
2.0182E+12,389617,299764,20,3,4,4,14/05/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,416218,279992,20,3,2,2,14/05/2018,2,1,1,3,30,6,2,2,2,0,8,4,9,1,0,0
2.0182E+12,416574,286543,20,2,1,1,21/06/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,414592,277131,20,3,2,1,10/06/2018,1,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.0182E+12,401949,295704,20,2,1,1,14/05/2018,2,1,1,6,30,3,4,2,2,0,8,1,1,1,0,0
2.0182E+12,436751,279998,20,3,2,1,15/05/2018,3,1,1,3,40,8,4,2,2,0,5,1,1,1,0,0
2.0182E+12,397127,285946,20,3,2,1,15/05/2018,3,1,1,6,30,6,2,2,2,0,5,4,1,1,0,0
2.0182E+12,405602,287474,20,3,3,1,21/06/2018,5,1,1,3,30,0,0,2,2,0,4,1,9,1,0,0
2.0182E+12,399463,284896,20,3,2,2,14/05/2018,2,1,1,6,30,0,0,2,2,0,4,1,1,1,0,0
2.0182E+12,404049,299253,20,3,3,3,12/05/2018,7,1,1,6,40,0,0,2,2,0,0,1,1,1,4,0
2.0182E+12,412056,296699,20,3,2,1,27/06/2018,4,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,415838,285612,20,3,2,1,27/06/2018,4,1,1,6,30,0,0,2,2,0,8,1,1,1,0,0
2.0182E+12,415066,279781,20,3,2,1,27/06/2018,4,1,1,1,30,1,4,2,2,0,4,1,1,1,0,0
2.0182E+12,400500,296603,20,3,3,1,12/05/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,404339,291070,20,3,2,2,13/05/2018,1,1,1,6,30,3,4,2,2,0,1,1,1,1,0,0
2.0182E+12,405592,286138,20,2,2,1,27/06/2018,4,1,1,1,30,1,4,2,2,0,7,1,1,1,0,0
2.0182E+12,412934,287756,20,3,2,1,15/05/2018,3,1,1,2,40,0,0,2,2,0,4,1,9,1,0,0
2.0182E+12,405061,286204,20,3,2,1,21/05/2018,2,1,1,2,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,434282,276328,20,3,2,1,14/05/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,411363,290374,20,3,2,1,15/05/2018,3,1,1,3,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,402250,278880,20,3,2,1,15/05/2018,3,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,405639,288928,20,3,2,3,25/05/2018,6,1,1,6,30,6,2,2,2,0,5,1,2,2,0,0
2.0182E+12,410178,291695,20,2,2,1,28/06/2018,5,1,1,6,30,3,4,2,2,0,8,1,1,1,0,0
2.0182E+12,412291,281515,20,3,2,1,15/05/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,396218,298217,20,3,3,2,20/05/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,417418,275805,20,3,1,1,28/06/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,406021,286496,20,3,2,2,16/05/2018,4,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.0182E+12,395512,289970,20,3,1,1,27/06/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,434460,280687,20,3,1,1,28/06/2018,5,1,1,9,30,0,0,2,2,-1,-1,1,9,-1,-1,-1
2.0182E+12,401832,300979,20,3,1,2,16/05/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,388391,295448,20,3,3,1,27/06/2018,4,1,1,6,30,2,4,2,2,0,8,1,1,1,0,0
2.0182E+12,396338,291345,20,3,2,1,14/05/2018,2,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,409149,284347,20,3,2,1,28/06/2018,5,1,1,6,30,6,4,2,2,0,4,1,1,1,0,0
2.0182E+12,409674,292343,20,2,4,2,17/06/2018,1,1,1,3,30,6,4,2,2,0,0,1,1,1,0,0
2.0182E+12,398078,296710,20,3,2,1,28/06/2018,5,1,1,6,30,3,4,2,2,0,1,1,1,1,0,0
2.0182E+12,390646,282982,20,3,2,1,28/06/2018,5,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,405703,283234,20,3,2,1,16/05/2018,4,1,1,6,30,6,4,2,2,0,8,1,1,1,0,0
2.0182E+12,405566,287446,20,3,2,1,28/06/2018,5,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,419525,279176,20,3,2,1,14/05/2018,2,1,1,6,40,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,401799,286580,20,3,2,1,24/05/2018,5,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,398079,278339,20,3,2,1,15/05/2018,3,1,1,6,30,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,391248,298114,20,3,1,1,25/05/2018,6,1,1,3,40,0,0,2,2,0,4,1,2,2,0,0
2.0182E+12,400552,299393,20,3,2,1,15/05/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,409499,293334,20,3,4,1,25/05/2018,6,1,1,6,30,3,4,2,2,0,4,1,2,2,0,0
2.0182E+12,406556,287213,20,2,1,1,15/05/2018,3,1,1,2,30,6,2,2,2,0,5,1,1,1,0,0
2.0182E+12,407311,293015,20,3,2,2,23/04/2018,2,1,1,3,70,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,407829,288940,20,3,3,1,10/05/2018,5,1,1,3,50,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,411400,290199,20,3,2,2,17/05/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402867,287178,20,3,2,1,30/06/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,407589,286437,20,3,1,1,17/05/2018,5,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,390085,298413,20,3,2,3,22/05/2018,3,1,1,6,30,3,4,2,2,0,1,1,1,1,0,0
2.0182E+12,434421,283081,20,3,2,1,14/05/2018,2,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.0182E+12,403447,289922,20,3,1,1,20/05/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,435365,279806,20,3,2,1,20/05/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.0182E+12,402135,279825,20,3,1,1,30/06/2018,7,1,1,6,40,6,2,2,2,0,5,4,1,1,0,0
2.0182E+12,391607,298785,20,3,2,1,20/05/2018,1,1,1,6,30,6,2,2,2,0,5,4,9,1,0,0
2.0182E+12,392820,301851,20,3,2,1,17/05/2018,5,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
2.0182E+12,411461,282784,20,3,1,1,19/05/2018,7,1,1,3,30,1,4,2,2,0,1,1,1,1,0,0
2.0182E+12,412482,282434,20,3,2,1,30/06/2018,7,1,1,6,20,0,0,2,2,0,0,1,9,1,0,0
2.0182E+12,434807,281263,20,3,2,1,24/05/2018,5,1,1,6,30,3,2,2,2,0,5,1,1,1,0,0
2.0182E+12,410158,287920,20,3,1,1,23/06/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.0182E+12,392814,289287,20,3,2,1,23/06/2018,7,1,1,3,30,0,0,2,2,0,0,4,1,1,0,0
2.0182E+12,399815,282828,20,2,2,1,15/06/2018,6,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
